Text,Speaker,Episode,Season,Show,sentiment_score,sentiment_label,mapped,bracket,accumulative_sentiment,average_sentiment
 This is… bad time to start.,RAKHARO,e1-The North Remembers,season-02,Game-of-Thrones,4.749669551849365,NEGATIVE,rakharo,,-16.710064560174942,-0.42857142857142855
 Having a rough time of it?,JON,e1-The North Remembers,season-02,Game-of-Thrones,3.747989416122437,NEGATIVE,jon snow,,30.34073782712221,0.006711409395973154
 Nothing's killed me yet.,SAM,e1-The North Remembers,season-02,Game-of-Thrones,1.3355814218521118,NEGATIVE,samwell tarly,,-54.97098383307457,-0.3114754098360656
 Your ass killed the sledge.,GRENN,e1-The North Remembers,season-02,Game-of-Thrones,3.4179630279541016,NEGATIVE,grenn,,-17.831408500671387,-0.2
 You offered me a ride!,SAM,e1-The North Remembers,season-02,Game-of-Thrones,3.473503828048706,POSITIVE,samwell tarly,,-51.497480005025864,-0.2903225806451613
 I just wanted you to shut up about your damn blisters.,GRENN,e1-The North Remembers,season-02,Game-of-Thrones,2.577671766281128,NEGATIVE,grenn,,-20.409080266952515,-0.23076923076923078
 Are those girls?,SAM,e1-The North Remembers,season-02,Game-of-Thrones,2.175739049911499,NEGATIVE,samwell tarly,,-53.67321905493736,-0.30158730158730157
 I haven't seen a girl in six months.,SAM,e1-The North Remembers,season-02,Game-of-Thrones,0.1436556875705719,POSITIVE,samwell tarly,,-53.52956336736679,-0.28125
" What, he don't like people messing with his daughters?",GRENN,e1-The North Remembers,season-02,Game-of-Thrones,3.009331464767456,NEGATIVE,grenn,,-23.41841173171997,-0.25925925925925924
 That's foul.,SAM,e1-The North Remembers,season-02,Game-of-Thrones,4.566490650177002,NEGATIVE,samwell tarly,,-58.09605401754379,-0.2923076923076923
 It's beyond foul.,GRENN,e1-The North Remembers,season-02,Game-of-Thrones,3.2358381748199463,NEGATIVE,grenn,,-26.654249906539917,-0.2857142857142857
 What happens to the boys?,JON,e1-The North Remembers,season-02,Game-of-Thrones,3.872708559036255,NEGATIVE,jon snow,,26.468029268085957,0.0
 Hmm?,SAM,e1-The North Remembers,season-02,Game-of-Thrones,2.707456588745117,NEGATIVE,samwell tarly,,-60.80351060628891,-0.30303030303030304
 He marries his daughters. What does he do with his sons?,JON,e1-The North Remembers,season-02,Game-of-Thrones,2.440796375274658,NEGATIVE,jon snow,,24.0272328928113,-0.006622516556291391
" People make all sorts of plans. I haven't seen Benjen Stark in three years. Haven't missed him. Always treated me like scum. (Sips his wine). Haven't had any good wine for a long time. You Southerners make good wine, I'll give you that.",CRASTER,e1-The North Remembers,season-02,Game-of-Thrones,2.6857168674468994,POSITIVE,craster,,2.6857168674468994,1.0
 (Standing off to the side of the room) We're not Southerners.,JON,e1-The North Remembers,season-02,Game-of-Thrones,1.1551367044448853,NEGATIVE,jon snow,,22.872096188366413,-0.013157894736842105
 Who's this little girl? You're prettier than half my daughters. You got a nice wet twat between your legs? What's your name?,CRASTER,e1-The North Remembers,season-02,Game-of-Thrones,2.136850595474243,POSITIVE,craster,,4.822567462921143,1.0
 Jon Snow.,JON,e1-The North Remembers,season-02,Game-of-Thrones,2.6404449939727783,POSITIVE,jon snow,,25.51254118233919,-0.006535947712418301
" Snow, eh? Listen to me, bastard. All you lot from south of the Wall, you're Southerners. But now you're in the North, the real North.",CRASTER,e1-The North Remembers,season-02,Game-of-Thrones,0.4609808921813965,POSITIVE,craster,,5.283548355102539,1.0
 I catch that pretty little bastard talking to my daughters -,CRASTER,e1-The North Remembers,season-02,Game-of-Thrones,1.8533039093017576,NEGATIVE,craster,,3.4302444458007812,0.5
 You bring any of that good wine with you?,CRASTER,e1-The North Remembers,season-02,Game-of-Thrones,1.573578119277954,POSITIVE,craster,,5.003822565078735,0.6
" I could tell you, but I'm thirsty.",CRASTER,e1-The North Remembers,season-02,Game-of-Thrones,2.20991587638855,NEGATIVE,craster,,2.7939066886901855,0.3333333333333333
 You want to know where they've all gone? North! To join up with Mance Rayder Your old friend.,CRASTER,e1-The North Remembers,season-02,Game-of-Thrones,2.081334352493286,POSITIVE,craster,,4.875241041183472,0.42857142857142855
" Oh, aye. But once he was just a poor black crow. And now he's King-Beyond-the-Wall.",CRASTER,e1-The North Remembers,season-02,Game-of-Thrones,2.809267044067383,POSITIVE,craster,,7.6845080852508545,0.5
 That's a good-looking axe. Fresh forged?,CRASTER,e1-The North Remembers,season-02,Game-of-Thrones,4.195993423461914,POSITIVE,craster,,11.880501508712769,0.5555555555555556
" (Inspecting the axe). Oh, that's some lovely steel. (Loudly brings the axe down). You want to know what Mance Rayder is doing? Gathering an army. What I hear, he's already got more men than any of your southern kings.",CRASTER,e1-The North Remembers,season-02,Game-of-Thrones,1.828484058380127,NEGATIVE,craster,,10.052017450332642,0.4
" When you're all the way north, there's only one direction to go.",CRASTER,e1-The North Remembers,season-02,Game-of-Thrones,3.3806183338165283,NEGATIVE,craster,,6.671399116516113,0.2727272727272727
" Let them come. My roots are sunk deep. (Grabs Gilly) Wife, tell the Lord Crow how content we are.",CRASTER,e1-The North Remembers,season-02,Game-of-Thrones,1.829192042350769,POSITIVE,craster,,8.500591158866882,0.3333333333333333
 This is our place. Our husband keeps us safe. Better to live free than die a slave.,GILLY,e1-The North Remembers,season-02,Game-of-Thrones,3.3841700553894043,POSITIVE,gilly,,3.3841700553894043,1.0
" Don't it make you jealous, old man, to see me with all these young wives and you with no one to warm your bed?",CRASTER,e1-The North Remembers,season-02,Game-of-Thrones,3.3001039028167725,NEGATIVE,craster,,5.20048725605011,0.23076923076923078
" Oh, aye, and you chose the path with no one but boys on it. (Stands up).  You'll be wanting to sleep beneath my roof, I suppose, and eat me out of pigs.",CRASTER,e1-The North Remembers,season-02,Game-of-Thrones,1.4371734857559204,NEGATIVE,craster,,3.7633137702941895,0.14285714285714285
" (Addressing the group). Any man lays a hand on one of my wives, he loses the hand. And I see this one, (Gestures towards Jon),  staring too long, I might just gouge his eyes out.",CRASTER,e1-The North Remembers,season-02,Game-of-Thrones,3.4493587017059326,NEGATIVE,craster,,0.31395506858825684,0.06666666666666667
 Lord commander.,JON,e1-The North Remembers,season-02,Game-of-Thrones,2.3214731216430664,POSITIVE,jon snow,,27.834014303982258,0.0
 Jon Snow.,JON,e1-The North Remembers,season-02,Game-of-Thrones,2.6404449939727783,POSITIVE,jon snow,,30.474459297955036,0.0064516129032258064
 Your steward.,JON,e1-The North Remembers,season-02,Game-of-Thrones,2.9763872623443604,POSITIVE,jon snow,,33.4508465602994,0.01282051282051282
" Lord of Light, come to us in our darkness. We offer you these false Gods.",MELISANDRE,e1-The North Remembers,season-02,Game-of-Thrones,1.617076396942139,POSITIVE,melisandre,,1.617076396942139,1.0
 Take them and cast your light upon us. For the night is dark and full of terrors.,MELISANDRE,e1-The North Remembers,season-02,Game-of-Thrones,0.6502211689949036,POSITIVE,melisandre,,2.2672975659370422,1.0
" After the long summer, darkness will fall heavy on the world. Stars will bleed.",MELISANDRE,e1-The North Remembers,season-02,Game-of-Thrones,2.876945734024048,NEGATIVE,melisandre,,-0.6096481680870056,0.3333333333333333
 (To Davos) We need to stop her!,CRESSEN,e1-The North Remembers,season-02,Game-of-Thrones,1.501679539680481,NEGATIVE,cressen,,-1.501679539680481,-1.0
 The cold breath of winter will freeze the seas.,MELISANDRE,e1-The North Remembers,season-02,Game-of-Thrones,2.7400081157684326,NEGATIVE,melisandre,,-3.3496562838554382,0.0
 (Looks to Stannis) Not now.,DAVOS,e1-The North Remembers,season-02,Game-of-Thrones,2.794966697692871,NEGATIVE,davos,,-2.794966697692871,-1.0
 And the dead shall rise in the North.,MELISANDRE,e1-The North Remembers,season-02,Game-of-Thrones,1.7689058780670166,POSITIVE,melisandre,,-1.5807504057884216,0.2
" (Walks forward, interrupting Melisandre). All you men were named in the Light of the Seven! Is this how you treat the Gods of your fathers? Are you so eager to spit on your ancestors?",CRESSEN,e1-The North Remembers,season-02,Game-of-Thrones,1.623272180557251,NEGATIVE,cressen,,-3.124951720237732,-1.0
" You smell of fear, fear and piss and old bones. Do you want to stop me? Stop me.",MELISANDRE,e1-The North Remembers,season-02,Game-of-Thrones,3.799969911575317,NEGATIVE,melisandre,,-5.380720317363739,0.0
" In the ancient books, it's written that a warrior will draw a burning sword from the fire. And that sword shall be Lightbringer. Stannis Baratheon, warrior of light, your sword awaits you.",MELISANDRE,e1-The North Remembers,season-02,Game-of-Thrones,3.0933947563171387,POSITIVE,melisandre,,-2.2873255610466003,0.14285714285714285
 For the night is dark and full of terrors.,MELISANDRE,e1-The North Remembers,season-02,Game-of-Thrones,1.7507144212722778,NEGATIVE,melisandre,,-4.038039982318878,0.0
 This woman will lead him into a war he cannot win.,CRESSEN,e1-The North Remembers,season-02,Game-of-Thrones,1.5757502317428589,NEGATIVE,cressen,,-4.700701951980591,-1.0
" Stannis is our king. We follow where he leads, even if we don't like the path.",DAVOS,e1-The North Remembers,season-02,Game-of-Thrones,2.7740869522094727,POSITIVE,davos,,-0.020879745483398438,0.0
" (Scoffs) King. Since that boar killed his brother, every lord wants a coronation.",CRESSEN,e1-The North Remembers,season-02,Game-of-Thrones,2.981700897216797,NEGATIVE,cressen,,-7.682402849197388,-1.0
 I don't serve the others. I serve Stannis.,DAVOS,e1-The North Remembers,season-02,Game-of-Thrones,1.1893173456192017,NEGATIVE,davos,,-1.2101970911026,-0.3333333333333333
" As do I, but loyal service means telling hard truths. He's surrounded by fools and fanatics, but he trusts you, Davos. (Davos picks up the sword and inspects it).  If you tell him the truth…",CRESSEN,e1-The North Remembers,season-02,Game-of-Thrones,3.412309408187866,POSITIVE,cressen,,-4.2700934410095215,-0.6
 What's the truth?,DAVOS,e1-The North Remembers,season-02,Game-of-Thrones,2.278129816055298,NEGATIVE,davos,,-3.488326907157898,-0.5
 “And I declare upon the honor of my house that my beloved brother Robert le-”,MATTHOS,e1-The North Remembers,season-02,Game-of-Thrones,3.9753901958465576,POSITIVE,matthos,,3.9753901958465576,1.0
" A harmless courtesy, Your Grace.",DAVOS,e1-The North Remembers,season-02,Game-of-Thrones,3.833420991897583,POSITIVE,davos,,0.34509408473968506,-0.2
" “That my brother Robert left no trueborn heirs; the boy Joffrey, the boy Tommen, and the girl Myrcella, being born of incest between Cersei Lannister and her brother Jaime Lannister. By right of birth -""",MATTHOS,e1-The North Remembers,season-02,Game-of-Thrones,2.3053548336029053,NEGATIVE,matthos,,1.6700353622436523,0.0
" ""And her brother Jaime Lannister, the Kingslayer. By right of birth and blood, I do this day lay claim -""",MATTHOS,e1-The North Remembers,season-02,Game-of-Thrones,2.860668420791626,POSITIVE,matthos,,4.530703783035278,0.3333333333333333
" (Adding Ser) ""Ser Jaime Lannister, the Kingslayer. By right of birth and blood, I do this day lay claim to the Iron Throne of Westeros. (Stannis nods). Let all true men declare their loyalty.”",MATTHOS,e1-The North Remembers,season-02,Game-of-Thrones,2.912301778793335,POSITIVE,matthos,,7.443005561828613,0.5
" Your Grace, the Lannisters are the true enemy. If, for the time being, you could make peace with your brother -",DAVOS,e1-The North Remembers,season-02,Game-of-Thrones,2.4419538974761963,POSITIVE,davos,,2.7870479822158813,0.0
" Well, many have already declared for him; Mace Tyrell, Randyll Tarly.",DAVOS,e1-The North Remembers,season-02,Game-of-Thrones,1.3570703268051147,POSITIVE,davos,,4.144118309020996,0.14285714285714285
 Stannis does not need to beg this lord or that lord for support. The Lord of Light stands behind him.,MELISANDRE,e1-The North Remembers,season-02,Game-of-Thrones,3.619763612747192,POSITIVE,melisandre,,-0.41827636957168624,0.1111111111111111
 And how many ships has the Lord of Light got in his fleet?,DAVOS,e1-The North Remembers,season-02,Game-of-Thrones,3.5762827396392822,NEGATIVE,davos,,0.5678355693817139,0.0
 He has no need for ships.,MELISANDRE,e1-The North Remembers,season-02,Game-of-Thrones,3.494678497314453,POSITIVE,melisandre,,3.076402127742767,0.2
" I'm sure he doesn't, but we do if we're going to war. If not Renly, Your Grace, join forces with Robb Stark.",DAVOS,e1-The North Remembers,season-02,Game-of-Thrones,1.5262693166732788,POSITIVE,davos,,2.0941048860549927,0.1111111111111111
" (Stands up). I owe you an apology, my King. My duty is to serve. You have chosen the new God over the Old Gods. May the Lord of Light watch over us all. Shall we drink together?",CRESSEN,e1-The North Remembers,season-02,Game-of-Thrones,2.8001372814178467,POSITIVE,cressen,,-1.4699561595916748,-0.3333333333333333
 (Whispers to Cressen) Don't.,DAVOS,e1-The North Remembers,season-02,Game-of-Thrones,3.45194935798645,NEGATIVE,davos,,-1.3578444719314575,0.0
 A cup of wine to honor the one true God.,CRESSEN,e1-The North Remembers,season-02,Game-of-Thrones,4.274528503417969,POSITIVE,cressen,,2.804572343826294,-0.14285714285714285
" The night is dark and full of terrors, old man, but the fire burns them all away. Your Grace.",MELISANDRE,e1-The North Remembers,season-02,Game-of-Thrones,0.5220798254013062,POSITIVE,melisandre,,3.598481953144073,0.2727272727272727
" King in the North. I keep expecting you to leave me in one castle or another for safekeeping, but you drag me along from camp to camp. Have you grown fond of me, Stark? Is that it? I've never seen you with a girl.",JAIME,e1-The North Remembers,season-02,Game-of-Thrones,1.459936261177063,NEGATIVE,jaime lannister,,-67.31082456558943,-0.30120481927710846
" If I left you with one of my bannermen, your father would know within a fortnight, and my bannerman would receive a raven with a message, ""Release my son and you'll be rich beyond your dreams. Refuse and your house will be destroyed, root and stem.”",ROBB,e1-The North Remembers,season-02,Game-of-Thrones,2.019768476486206,POSITIVE,robb stark,,-26.03073351085186,-0.13725490196078433
 You don't trust the loyalty of the men following you into battle?,JAIME,e1-The North Remembers,season-02,Game-of-Thrones,3.911777973175049,NEGATIVE,jaime lannister,,-71.22260253876448,-0.30952380952380953
" Oh, I trust them with my life. Just not with yours.",ROBB,e1-The North Remembers,season-02,Game-of-Thrones,3.4652810096740723,POSITIVE,robb stark,,-22.565452501177788,-0.1262135922330097
 Smart boy. What's wrong? Don't like being called ‘boy’? Insulted?,JAIME,e1-The North Remembers,season-02,Game-of-Thrones,2.636669874191284,NEGATIVE,jaime lannister,,-73.85927241295576,-0.3176470588235294
" You insult yourself, Kingslayer. You've been defeated by a boy.",ROBB,e1-The North Remembers,season-02,Game-of-Thrones,4.049991130828857,NEGATIVE,robb stark,,-26.615443632006645,-0.1346153846153846
 You're held captive by a boy. Perhaps you'll be killed by a boy. (Grey Wind enters the cage. Jaime looks very nervous). Stannis Baratheon sent ravens to all the high lords of Westeros. King Joffrey Baratheon is neither a true king nor a true Baratheon. (Jaime focuses back on Robb). He's your bastard son.,ROBB,e1-The North Remembers,season-02,Game-of-Thrones,1.613863825798035,NEGATIVE,robb stark,,-28.22930745780468,-0.14285714285714285
" If that's true, Stannis is the rightful king. How convenient for him.",JAIME,e1-The North Remembers,season-02,Game-of-Thrones,2.9027469158172607,NEGATIVE,jaime lannister,,-76.76201932877302,-0.32558139534883723
 My father learned the truth. That's why you had him executed.,ROBB,e1-The North Remembers,season-02,Game-of-Thrones,2.178321599960327,NEGATIVE,robb stark,,-30.407629057765007,-0.1509433962264151
